char 1, char2, index, text
Brandon-Stark-(son-of-Cregan) (BrandonStark), Jeffory-Mallister (Jeffory-Mallister), 1425228, " "Ethan-Glover was BrandonStark squire;" Catelyn said. "He was the only one to survive. The others were Jeffory-Mallister"
Catelyn-Stark (Catelyn), Jeffory-Mallister (Jeffory-Mallister), 1425228, " "Ethan-Glover was BrandonStark squire;" Catelyn said. "He was the only one to survive. The others were Jeffory-Mallister"
Brandon-Stark-(son-of-Cregan) (BrandonStark), Kyle-Royce (Kyle-Royce), 1425240, ""Ethan-Glover was BrandonStark squire;" Catelyn said. "He was the only one to survive. The others were Jeffory-Mallister; Kyle-Royce"
Catelyn-Stark (Catelyn), Kyle-Royce (Kyle-Royce), 1425240, ""Ethan-Glover was BrandonStark squire;" Catelyn said. "He was the only one to survive. The others were Jeffory-Mallister; Kyle-Royce"
Jeffory-Mallister (Jeffory-Mallister), Kyle-Royce (Kyle-Royce), 1425240, ""Ethan-Glover was BrandonStark squire;" Catelyn said. "He was the only one to survive. The others were Jeffory-Mallister; Kyle-Royce"
Catelyn-Stark (Catelyn), Elbert-Arryn (Elbert-Arryn), 1425258, "BrandonStark squire;" Catelyn said. "He was the only one to survive. The others were Jeffory-Mallister; Kyle-Royce; and Elbert-Arryn"
Jeffory-Mallister (Jeffory-Mallister), Elbert-Arryn (Elbert-Arryn), 1425258, "BrandonStark squire;" Catelyn said. "He was the only one to survive. The others were Jeffory-Mallister; Kyle-Royce; and Elbert-Arryn"
Kyle-Royce (Kyle-Royce), Elbert-Arryn (Elbert-Arryn), 1425258, "BrandonStark squire;" Catelyn said. "He was the only one to survive. The others were Jeffory-Mallister; Kyle-Royce; and Elbert-Arryn"
Aerys-II-Targaryen (Aerys), Brandon-Stark-(son-of-Cregan) (BrandonStark), 1426636, "ashes. Next he would start to cook; Aerys promised ;  unless his son could free him. BrandonStark"
Cersei-Lannister (Cersei), Gerold-Hightower (Gerold-Hightower), 1427046, "Iron Throne in my white armor and white cloak; filling my head with thoughts of Cersei. After; Gerold-Hightower"
Gerold-Hightower (White-Bull), Aerys-II-Targaryen (Aerys), 1427231, "That was the White-Bull; loyal to the end and a better man than me; all agree."  "Aerys"
Aerys-II-Targaryen (Aerys), Catelyn-Stark (Catelyn), 1427243, "White-Bull; loyal to the end and a better man than me; all agree."  "Aerys ; " Catelyn"
Gerold-Hightower (White-Bull), Catelyn-Stark (Catelyn), 1427243, "White-Bull; loyal to the end and a better man than me; all agree."  "Aerys ; " Catelyn"
Robert-Baratheon (Robert), Pycelle (Grand-Maester-Pycelle), 1427731, "for my finest act. At Robert coronation; I was made to kneel at the royal feet beside Grand-Maester-Pycelle"
Pycelle (Grand-Maester-Pycelle), Varys (Varys), 1427741, "finest act. At Robert coronation; I was made to kneel at the royal feet beside Grand-Maester-Pycelle and Varys"
Robert-Baratheon (Robert), Varys (Varys), 1427741, "finest act. At Robert coronation; I was made to kneel at the royal feet beside Grand-Maester-Pycelle and Varys"
Eddard-Stark (Ned), Aerys-II-Targaryen (Aerys), 1427892, "took us into his service. As for your Ned; he should have kissed the hand that slew Aerys"
Aerys-II-Targaryen (Aerys), Robert-Baratheon (Robert), 1427955, "kissed the hand that slew Aerys; but he preferred to scorn the arse he found sitting on Robert"
Robert-Baratheon (Robert), Eddard-Stark (Ned-Stark), 1427981, "slew Aerys; but he preferred to scorn the arse he found sitting on Robert throne. I think Ned-Stark"
Eddard-Stark (Ned-Stark), Robert-Baratheon (Robert), 1427994, "but he preferred to scorn the arse he found sitting on Robert throne. I think Ned-Stark loved Robert"
Robert-Baratheon (Robert), Jaime-Lannister (Jaime), 1428121, "his father ;  or even you; my lady. He was never unfaithful to Robert; was he?" Jaime"
Jaime-Lannister (Jaime), Catelyn-Stark (Lady-Stark), 1428161, "you; my lady. He was never unfaithful to Robert; was he?" Jaime gave a drunken laugh. "Come; Lady-Stark"
Robert-Baratheon (Robert), Catelyn-Stark (Lady-Stark), 1428161, "you; my lady. He was never unfaithful to Robert; was he?" Jaime gave a drunken laugh. "Come; Lady-Stark"
Catelyn-Stark (Lady-Stark), Jaime-Lannister (Kingslayer), 1428251, "laugh. "Come; Lady-Stark; dont you find this all terribly amusing?"  "I find nothing about you amusing; Kingslayer"
Jaime-Lannister (Kingslayer), Petyr-Baelish (Littlefinger), 1428322, "nothing about you amusing; Kingslayer."  "That name again. I dont think Ill fuck you after all; Littlefinger"
Cersei-Lannister (Cersei), Eddard-Stark (Ned), 1428539, "never lain with any woman but Cersei. In my own way; I have been truer than your Ned"
Jon-Snow (bastard-Jon), Catelyn-Stark (Catelyn), 1428671, "shit for honor now; I ask you? What was the name of that bastard-Jon he fathered?"  Catelyn"
Catelyn-Stark (Catelyn), Brienne (Brienne), 1428702, "ask you? What was the name of that bastard-Jon he fathered?"  Catelyn took a step backward. "Brienne"
Jon-Snow (bastard-Jon), Brienne (Brienne), 1428702, "ask you? What was the name of that bastard-Jon he fathered?"  Catelyn took a step backward. "Brienne"
Brienne (Brienne), Jaime-Lannister (Jaime-Lannister), 1428742, "of that bastard-Jon he fathered?"  Catelyn took a step backward. "Brienne."  "No; that wasnt it." Jaime-Lannister"
Catelyn-Stark (Catelyn), Jaime-Lannister (Jaime-Lannister), 1428742, "of that bastard-Jon he fathered?"  Catelyn took a step backward. "Brienne."  "No; that wasnt it." Jaime-Lannister"
Jon-Snow (bastard-Jon), Jaime-Lannister (Jaime-Lannister), 1428742, "of that bastard-Jon he fathered?"  Catelyn took a step backward. "Brienne."  "No; that wasnt it." Jaime-Lannister"
Jaime-Lannister (Jaime-Lannister), Jon-Snow (Snow), 1428819, "that wasnt it." Jaime-Lannister upended the flagon. A trickle ran down onto his face; bright as blood. "Snow"
Wex-Pyke (Wex), Reek (Reek), 1430413, "by his bedside and managing only to knock it to the floor. Wex danced away from him. Reek"
Theon-Greyjoy (Theon), Asha-Greyjoy (Asha), 1430785, " "Past time;" Theon muttered; pushing his fingers through his hair. He had begun to fear that Asha"
Theon-Greyjoy (Theon), Wex-Pyke (Wex), 1431123, "see her now?"  "Yes." Theon pushed off the blankets. The fire had burned down to embers. "Wex"
Wex-Pyke (Wex), Asha-Greyjoy (Asha), 1431158, "off the blankets. The fire had burned down to embers. "Wex; hot water." He could not let Asha"
Theon-Greyjoy (Theon), Wex-Pyke (Wex), 1432600, "well. At least Gelmarr did not haunt Theon sleep.  The dream had receded by the time Wex"
Wex-Pyke (Wex), Theon-Greyjoy (Theon), 1432631, "not haunt Theon sleep.  The dream had receded by the time Wex returned with the water. Theon"
Reek (Reek), Urzen (Urzen), 1433705, "would have something much finer when he was crowned king.  Outside his door; Reek waited with Urzen"
Reek (Reek), Kromm (Kromm), 1433715, "something much finer when he was crowned king.  Outside his door; Reek waited with Urzen and Kromm"
Urzen (Urzen), Kromm (Kromm), 1433715, "something much finer when he was crowned king.  Outside his door; Reek waited with Urzen and Kromm"
Kromm (Kromm), Theon-Greyjoy (Theon), 1433722, "much finer when he was crowned king.  Outside his door; Reek waited with Urzen and Kromm. Theon"
Reek (Reek), Theon-Greyjoy (Theon), 1433722, "much finer when he was crowned king.  Outside his door; Reek waited with Urzen and Kromm. Theon"
Urzen (Urzen), Theon-Greyjoy (Theon), 1433722, "much finer when he was crowned king.  Outside his door; Reek waited with Urzen and Kromm. Theon"
Aggar (Aggar), Gynir (Gynir-Rednose), 1434038, "and broken his back. The next day; Aggar turned up with his throat slit ear to ear. Gynir-Rednose"
Gynir (Rednose), Farlen (Farlen), 1434458, "the well; and Rednose floating in it; drowned.  He could not let the killings go unpunished. Farlen"
Farlen (Farlen), Theon-Greyjoy (Theon), 1434499, "He could not let the killings go unpunished. Farlen was as likely a suspect as any; so Theon"
Eddard-Stark (Eddard), Theon-Greyjoy (Theon), 1434683, "sour. As he knelt to the block; the kennelmaster said; "Mlord Eddard always did his own killings." Theon"
Theon-Greyjoy (Theon-Greyjoy), Asha-Greyjoy (Asha), 1436660, "did she bring?"  "Twenty; by my count."  Theon-Greyjoy strode to where his sister was sprawled. Asha"
Nan (Old-Nan), Farlen (Farlen), 1437802, "the children before the castle. Old-Nan stood with her soft toothless mouth opening and closing soundlessly; and Farlen"
Farlen (Farlen), Theon-Greyjoy (Theon), 1437825, "castle. Old-Nan stood with her soft toothless mouth opening and closing soundlessly; and Farlen threw himself at Theon"
Farlen (Farlen), Urzen (Urzen), 1437865, "mouth opening and closing soundlessly; and Farlen threw himself at Theon; snarling like one of his hounds. Urzen"
Theon-Greyjoy (Theon), Urzen (Urzen), 1437865, "mouth opening and closing soundlessly; and Farlen threw himself at Theon; snarling like one of his hounds. Urzen"
Farlen (Farlen), Cadwyl (Cadwyl), 1437876, "and closing soundlessly; and Farlen threw himself at Theon; snarling like one of his hounds. Urzen and Cadwyl"
Theon-Greyjoy (Theon), Cadwyl (Cadwyl), 1437876, "and closing soundlessly; and Farlen threw himself at Theon; snarling like one of his hounds. Urzen and Cadwyl"
Urzen (Urzen), Cadwyl (Cadwyl), 1437876, "and closing soundlessly; and Farlen threw himself at Theon; snarling like one of his hounds. Urzen and Cadwyl"
Bran-Stark (Bran), Rickon-Stark (Rickon), 1438734, "the wolf-head brooch that had once been Bran. He had it still.  "I treated Bran and Rickon"
Theon-Greyjoy (Theon), Asha-Greyjoy (Asha), 1439509, "me.  It was too late for that now; however. Theon had no choice but to lead Asha"
Asha-Greyjoy (Asha), Eddard-Stark (Ned-Stark), 1439522, "It was too late for that now; however. Theon had no choice but to lead Asha to Ned-Stark"
Theon-Greyjoy (Theon), Eddard-Stark (Ned-Stark), 1439522, "It was too late for that now; however. Theon had no choice but to lead Asha to Ned-Stark"
Asha-Greyjoy (Asha), Dagmer (Dagmer), 1439589, "but to lead Asha to Ned-Stark solar. There; before the ashes of a dead fire; he blurted; "Dagmer"
Eddard-Stark (Ned-Stark), Dagmer (Dagmer), 1439589, "but to lead Asha to Ned-Stark solar. There; before the ashes of a dead fire; he blurted; "Dagmer"
Dagmer (Dagmer), Asha-Greyjoy (Asha), 1439679, ""Dagmer lost the fight at Torrhen Square; "  "The old castellan broke his shield wall; yes;" Asha"
Asha-Greyjoy (Asha), Rodrik-Cassel (Ser-Rodrik), 1439730, " "The old castellan broke his shield wall; yes;" Asha said calmly. "What did you expect? This Ser-Rodrik"
Asha-Greyjoy (Asha), Dagmer (Cleftjaw), 1439773, "wall; yes;" Asha said calmly. "What did you expect? This Ser-Rodrik knows the land intimately; as the Cleftjaw"
Rodrik-Cassel (Ser-Rodrik), Dagmer (Cleftjaw), 1439773, "wall; yes;" Asha said calmly. "What did you expect? This Ser-Rodrik knows the land intimately; as the Cleftjaw"
Theon-Greyjoy (Theon), Leobald-Tallhart (Leobald-Tallhart), 1440098, "She knows more than I do; Theon realized. That only made him angrier. "The victory has given Leobald-Tallhart"
Leobald-Tallhart (Leobald-Tallhart), Rodrik-Cassel (Ser-Rodrik), 1440164, "angrier. "The victory has given Leobald-Tallhart the courage to come out from behind his walls and join Ser-Rodrik"
Rodrik-Cassel (Ser-Rodrik), Wyman-Manderly (Lord-Manderly), 1440204, "the courage to come out from behind his walls and join Ser-Rodrik. And Ive had reports that Lord-Manderly"
Eddard-Stark (Eddard-Stark), Maron-Greyjoy (Maron), 1441806, "face. "And it was blood for blood besides; two sons of Eddard-Stark to pay for Rodrik and Maron"
Eddard-Stark (Eddard-Stark), Theon-Greyjoy (Theon), 1441852, "besides; two sons of Eddard-Stark to pay for Rodrik and Maron." The words tumbled out heedlessly; but Theon"
Maron-Greyjoy (Maron), Theon-Greyjoy (Theon), 1441852, "besides; two sons of Eddard-Stark to pay for Rodrik and Maron." The words tumbled out heedlessly; but Theon"
Theon-Greyjoy (Theon), Asha-Greyjoy (Asha), 1442317, "father did not appreciate the gift of Winterfell; he must approve of Theon avenging his brothers!  Asha"
Asha-Greyjoy (Asha), Rodrik-Cassel (Ser-Rodrik), 1442356, "of Winterfell; he must approve of Theon avenging his brothers!  Asha snorted back a laugh. "This Ser-Rodrik"
Theon-Greyjoy (Theon), Rodrik-Cassel (Ser-Rodrik), 1442356, "of Winterfell; he must approve of Theon avenging his brothers!  Asha snorted back a laugh. "This Ser-Rodrik"
Bran-Stark (Bran), Rickon-Stark (Rickon), 1443233, "men shed brought returned with her as threatened; riding out the same Hunter Gate that Bran and Rickon"
Bran-Stark (Bran), Theon-Greyjoy (Theon), 1443267, "threatened; riding out the same Hunter Gate that Bran and Rickon had used for their escape.  Theon"
Rickon-Stark (Rickon), Theon-Greyjoy (Theon), 1443267, "threatened; riding out the same Hunter Gate that Bran and Rickon had used for their escape.  Theon"
Reek (Reek), Theon-Greyjoy (Theon), 1443476, "had not listened and gone with her.  "Gone; has she?" Reek was at his elbow.  Theon"
Theon-Greyjoy (Theon), Asha-Greyjoy (Asha), 1444072, "men; that wont be near enough."  "I am well aware of that;" Theon said. So was Asha"
Asha-Greyjoy (Asha), Reek (Reek), 1444119, "aware of that;" Theon said. So was Asha.  "Well; might be I could help you;" said Reek"
Theon-Greyjoy (Theon), Reek (Reek), 1444119, "aware of that;" Theon said. So was Asha.  "Well; might be I could help you;" said Reek"
Ramsay-Bolton (Lord-Ramsay), Reek (Reek), 1444751, "name your own reward."  "Well; mlord; I havent had no woman since I was with Lord-Ramsay;" Reek"
Ramsay-Bolton (Lord-Ramsay), Palla (Palla), 1444787, "havent had no woman since I was with Lord-Ramsay;" Reek said. "Ive had my eye on that Palla"
Reek (Reek), Palla (Palla), 1444787, "havent had no woman since I was with Lord-Ramsay;" Reek said. "Ive had my eye on that Palla"
Palla (Palla), Reek (Reek), 1444859, "and I hear she already been had; so ; "  He had gone too far with Reek"
Eddard-Stark (Ned-Stark), Robert-Baratheon (King-Robert), 1445244, "chance had to be taken.  That night he dreamed of the feast Ned-Stark had thrown when King-Robert"
Jory-Cassel (Jory-Cassel), Porther (Porther), 1446132, "out of the holes that were their eyes. He knew them; every one; Jory-Cassel and Fat Tom; Porther"
Jory-Cassel (Jory-Cassel), Cayn (Cayn), 1446141, "the holes that were their eyes. He knew them; every one; Jory-Cassel and Fat Tom; Porther and Cayn"
Porther (Porther), Cayn (Cayn), 1446141, "the holes that were their eyes. He knew them; every one; Jory-Cassel and Fat Tom; Porther and Cayn"
Cayn (Cayn), Hullen (Hullen), 1446152, "that were their eyes. He knew them; every one; Jory-Cassel and Fat Tom; Porther and Cayn and Hullen"
Jory-Cassel (Jory-Cassel), Hullen (Hullen), 1446152, "that were their eyes. He knew them; every one; Jory-Cassel and Fat Tom; Porther and Cayn and Hullen"
Porther (Porther), Hullen (Hullen), 1446152, "that were their eyes. He knew them; every one; Jory-Cassel and Fat Tom; Porther and Cayn and Hullen"
Mikken (Mikken), Chayle (Chayle), 1446264, "horse; and all the others who had ridden south to King Landing never to return. Mikken and Chayle"
Chayle (Chayle), Benfred-Tallhart (Benfred-Tallhart), 1446335, "King Landing never to return. Mikken and Chayle sat together; one dripping blood and the other water. Benfred-Tallhart"
Mikken (Mikken), Benfred-Tallhart (Benfred-Tallhart), 1446335, "King Landing never to return. Mikken and Chayle sat together; one dripping blood and the other water. Benfred-Tallhart"
Farlen (Farlen), Theon-Greyjoy (Theon), 1446449, "filled most of a table. The miller wife was there as well; and Farlen; even the wildling Theon"
Farlen (Farlen), Bran-Stark (Bran), 1446503, "well; and Farlen; even the wildling Theon had killed in the wolfswood the day he had saved Bran"
Theon-Greyjoy (Theon), Bran-Stark (Bran), 1446503, "well; and Farlen; even the wildling Theon had killed in the wolfswood the day he had saved Bran"
Lyanna-Stark (Lyanna), Brandon-Stark-(son-of-Cregan) (BrandonStark), 1446743, "of pale blue roses and a white gown spattered with gore could only be Lyanna. Her brother BrandonStark"
Brandon-Stark-(son-of-Cregan) (BrandonStark), Rickard-Stark (Lord-Rickard), 1446791, "gown spattered with gore could only be Lyanna. Her brother BrandonStark stood beside her; and their father Lord-Rickard"
Lyanna-Stark (Lyanna), Rickard-Stark (Lord-Rickard), 1446791, "gown spattered with gore could only be Lyanna. Her brother BrandonStark stood beside her; and their father Lord-Rickard"
Theon-Greyjoy (Theon), Wex-Pyke (Wex), 1447238, "and wolf alike bled from half a hundred savage wounds.  Theon woke with a scream; startling Wex"
Luwin (Luwin), Theon-Greyjoy (Theon), 1447450, "him the maester. By the time Luwin arrived rumpled and sleepy; a cup of wine had steadied Theon"
Luwin (Luwin), Theon-Greyjoy (Theon), 1447636, "all it was. It meant nothing."  "Nothing;" Luwin agreed solemnly. He left a sleeping draught; but Theon"
Theon-Greyjoy (Theon), Luwin (Luwin), 1447697, "left a sleeping draught; but Theon poured it down the privy shaft the moment he was gone. Luwin"
Asha-Greyjoy (Asha), Kyra (Kyra), 1447871, "to sleep and never wake. Hed like that as much as Asha would.  He sent for Kyra"
